ms2,40000,inc,100,0,177
ms3,40000,inc,100,0,142
ms2_is2,40000,inc,100,0,136
ms3_is2,40000,inc,100,0,144
ms1_idx,40000,inc,100,0,408
ms2_idx,40000,inc,100,0,177
ms3_idx,40000,inc,100,0,154
ms1,50000,inc,100,0,464
ms2,50000,inc,100,0,223
ms3,50000,inc,100,0,183
ms2_is2,50000,inc,100,0,173
ms3_is2,50000,inc,100,0,186
ms1_idx,50000,inc,100,0,510
ms2_idx,50000,inc,100,0,220
ms3_idx,50000,inc,100,0,194
ms1,60000,inc,100,0,568
ms2,60000,inc,100,0,274
ms3,60000,inc,100,0,226
ms2_is2,60000,inc,100,0,211
ms3_is2,60000,inc,100,0,226
ms1_idx,60000,inc,100,0,619
ms2_idx,60000,inc,100,0,266
ms3_idx,60000,inc,100,0,237
ms1,70000,inc,100,0,681
ms2,70000,inc,100,0,325
ms3,70000,inc,100,0,277
ms2_is2,70000,inc,100,0,251
ms3_is2,70000,inc,100,0,278
ms1_idx,70000,inc,100,0,751
ms2_idx,70000,inc,100,0,317
ms3_idx,70000,inc,100,0,300
ms1,80000,inc,100,0,769
ms2,80000,inc,100,0,373
ms3,80000,inc,100,0,318
ms2_is2,80000,inc,100,0,293
ms3_is2,80000,inc,100,0,318
ms1_idx,80000,inc,100,0,844
ms2_idx,80000,inc,100,0,374
ms3_idx,80000,inc,100,0,340
ms1,90000,inc,100,0,877
ms2,90000,inc,100,0,420
ms3,90000,inc,100,0,359
ms2_is2,90000,inc,100,0,331
ms3_is2,90000,inc,100,0,359
ms1_idx,90000,inc,100,0,965
ms2_idx,90000,inc,100,0,414
ms3_idx,90000,inc,100,0,383
ms1,100000,inc,1,0,9
ms2,100000,inc,1,0,4
ms3,100000,inc,1,0,3
ms2_is2,100000,inc,1,0,3
ms3_is2,100000,inc,1,0,4
ms1_idx,100000,inc,1,0,10
ms2_idx,100000,inc,1,0,4
ms3_idx,100000,inc,1,0,4
ms1,200000,inc,1,0,20
ms2,200000,inc,1,0,9
ms3,200000,inc,1,0,8
ms2_is2,200000,inc,1,0,7
ms3_is2,200000,inc,1,0,8
ms1_idx,200000,inc,1,0,21
ms2_idx,200000,inc,1,0,9
ms3_idx,200000,inc,1,0,9
ms1,300000,inc,1,0,31
ms2,300000,inc,1,0,15
ms3,300000,inc,1,0,13
ms2_is2,300000,inc,1,0,12
ms3_is2,300000,inc,1,0,13
ms1_idx,300000,inc,1,0,33
ms2_idx,300000,inc,1,0,15
ms3_idx,300000,inc,1,0,14
ms1,400000,inc,1,0,41
ms2,400000,inc,1,0,20
ms3,400000,inc,1,0,18
ms2_is2,400000,inc,1,0,16
ms3_is2,400000,inc,1,0,18
ms1_idx,400000,inc,1,0,44
ms2_idx,400000,inc,1,0,20
ms3_idx,400000,inc,1,0,19
ms1,500000,inc,1,0,52
ms2,500000,inc,1,0,26
ms3,500000,inc,1,0,23
